Van (datum);Van (tijdstip);Tot (datum);Tot (tijdstip);EAN-code;Meter;Metertype;Register;Volume;Eenheid;Validatiestatus;Omschrijving
24-08-2024;19:30:00;24-08-2024;19:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,030;kWh;Uitgelezen;
24-08-2024;19:30:00;24-08-2024;19:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
24-08-2024;19:45:00;24-08-2024;20:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,039;kWh;Uitgelezen;
24-08-2024;19:45:00;24-08-2024;20:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
24-08-2024;20:00:00;24-08-2024;20:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,055;kWh;Uitgelezen;
24-08-2024;20:00:00;24-08-2024;20:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
24-08-2024;20:15:00;24-08-2024;20:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,047;kWh;Uitgelezen;
24-08-2024;20:15:00;24-08-2024;20:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
24-08-2024;20:30:00;24-08-2024;20:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,073;kWh;Uitgelezen;
24-08-2024;20:30:00;24-08-2024;20:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
24-08-2024;20:45:00;24-08-2024;21:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,062;kWh;Uitgelezen;
24-08-2024;20:45:00;24-08-2024;21:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
24-08-2024;21:00:00;24-08-2024;21:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,050;kWh;Uitgelezen;
24-08-2024;21:00:00;24-08-2024;21:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
24-08-2024;21:15:00;24-08-2024;21:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,043;kWh;Uitgelezen;
24-08-2024;21:15:00;24-08-2024;21:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
24-08-2024;21:30:00;24-08-2024;21:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,053;kWh;Uitgelezen;
24-08-2024;21:30:00;24-08-2024;21:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
24-08-2024;21:45:00;24-08-2024;22:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,047;kWh;Uitgelezen;
24-08-2024;21:45:00;24-08-2024;22:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
24-08-2024;22:00:00;24-08-2024;22:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,059;kWh;Uitgelezen;
24-08-2024;22:00:00;24-08-2024;22:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
24-08-2024;22:15:00;24-08-2024;22:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,063;kWh;Uitgelezen;
24-08-2024;22:15:00;24-08-2024;22:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
24-08-2024;22:30:00;24-08-2024;22:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,058;kWh;Uitgelezen;
24-08-2024;22:30:00;24-08-2024;22:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
24-08-2024;22:45:00;24-08-2024;23:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,038;kWh;Uitgelezen;
24-08-2024;22:45:00;24-08-2024;23:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
24-08-2024;23:00:00;24-08-2024;23:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,039;kWh;Uitgelezen;
24-08-2024;23:00:00;24-08-2024;23:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
24-08-2024;23:15:00;24-08-2024;23:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,060;kWh;Uitgelezen;
24-08-2024;23:15:00;24-08-2024;23:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
24-08-2024;23:30:00;24-08-2024;23:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,058;kWh;Uitgelezen;
24-08-2024;23:30:00;24-08-2024;23:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
24-08-2024;23:45:00;25-08-2024;00:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,063;kWh;Uitgelezen;
24-08-2024;23:45:00;25-08-2024;00:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
25-08-2024;00:00:00;25-08-2024;00:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,059;kWh;Uitgelezen;
25-08-2024;00:00:00;25-08-2024;00:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
25-08-2024;00:15:00;25-08-2024;00:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,033;kWh;Uitgelezen;
25-08-2024;00:15:00;25-08-2024;00:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
25-08-2024;00:30:00;25-08-2024;00:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,041;kWh;Uitgelezen;
25-08-2024;00:30:00;25-08-2024;00:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
25-08-2024;00:45:00;25-08-2024;01:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,052;kWh;Uitgelezen;
25-08-2024;00:45:00;25-08-2024;01:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
25-08-2024;01:00:00;25-08-2024;01:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,066;kWh;Uitgelezen;
25-08-2024;01:00:00;25-08-2024;01:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
25-08-2024;01:15:00;25-08-2024;01:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,061;kWh;Uitgelezen;
25-08-2024;01:15:00;25-08-2024;01:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
25-08-2024;01:30:00;25-08-2024;01:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,053;kWh;Uitgelezen;
25-08-2024;01:30:00;25-08-2024;01:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
25-08-2024;01:45:00;25-08-2024;02:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,045;kWh;Uitgelezen;
25-08-2024;01:45:00;25-08-2024;02:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
25-08-2024;02:00:00;25-08-2024;02:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,044;kWh;Uitgelezen;
25-08-2024;02:00:00;25-08-2024;02:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
25-08-2024;02:15:00;25-08-2024;02:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,340;kWh;Uitgelezen;
25-08-2024;02:15:00;25-08-2024;02:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
25-08-2024;02:30:00;25-08-2024;02:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,638;kWh;Uitgelezen;
25-08-2024;02:30:00;25-08-2024;02:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
25-08-2024;02:45:00;25-08-2024;03:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,603;kWh;Uitgelezen;
25-08-2024;02:45:00;25-08-2024;03:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
25-08-2024;03:00:00;25-08-2024;03:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,604;kWh;Uitgelezen;
25-08-2024;03:00:00;25-08-2024;03:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
25-08-2024;03:15:00;25-08-2024;03:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,588;kWh;Uitgelezen;
25-08-2024;03:15:00;25-08-2024;03:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
25-08-2024;03:30:00;25-08-2024;03:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,576;kWh;Uitgelezen;
25-08-2024;03:30:00;25-08-2024;03:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
25-08-2024;03:45:00;25-08-2024;04:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,571;kWh;Uitgelezen;
25-08-2024;03:45:00;25-08-2024;04:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
25-08-2024;04:00:00;25-08-2024;04:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,569;kWh;Uitgelezen;
25-08-2024;04:00:00;25-08-2024;04:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
25-08-2024;04:15:00;25-08-2024;04:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,608;kWh;Uitgelezen;
25-08-2024;04:15:00;25-08-2024;04:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
25-08-2024;04:30:00;25-08-2024;04:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,607;kWh;Uitgelezen;
25-08-2024;04:30:00;25-08-2024;04:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
25-08-2024;04:45:00;25-08-2024;05:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,594;kWh;Uitgelezen;
25-08-2024;04:45:00;25-08-2024;05:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
25-08-2024;05:00:00;25-08-2024;05:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,583;kWh;Uitgelezen;
25-08-2024;05:00:00;25-08-2024;05:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
25-08-2024;05:15:00;25-08-2024;05:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,593;kWh;Uitgelezen;
25-08-2024;05:15:00;25-08-2024;05:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
25-08-2024;05:30:00;25-08-2024;05:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,597;kWh;Uitgelezen;
25-08-2024;05:30:00;25-08-2024;05:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
25-08-2024;05:45:00;25-08-2024;06:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,591;kWh;Uitgelezen;
25-08-2024;05:45:00;25-08-2024;06:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
25-08-2024;06:00:00;25-08-2024;06:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,625;kWh;Uitgelezen;
25-08-2024;06:00:00;25-08-2024;06:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
25-08-2024;06:15:00;25-08-2024;06:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,603;kWh;Uitgelezen;
25-08-2024;06:15:00;25-08-2024;06:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
25-08-2024;06:30:00;25-08-2024;06:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,601;kWh;Uitgelezen;
25-08-2024;06:30:00;25-08-2024;06:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
25-08-2024;06:45:00;25-08-2024;07:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,596;kWh;Uitgelezen;
25-08-2024;06:45:00;25-08-2024;07:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
25-08-2024;07:00:00;25-08-2024;07:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,592;kWh;Uitgelezen;
25-08-2024;07:00:00;25-08-2024;07:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
25-08-2024;07:15:00;25-08-2024;07:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,581;kWh;Uitgelezen;
25-08-2024;07:15:00;25-08-2024;07:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
25-08-2024;07:30:00;25-08-2024;07:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,590;kWh;Uitgelezen;
25-08-2024;07:30:00;25-08-2024;07:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
25-08-2024;07:45:00;25-08-2024;08:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,605;kWh;Uitgelezen;
25-08-2024;07:45:00;25-08-2024;08:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
25-08-2024;08:00:00;25-08-2024;08:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,578;kWh;Uitgelezen;
25-08-2024;08:00:00;25-08-2024;08:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
25-08-2024;08:15:00;25-08-2024;08:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,538;kWh;Uitgelezen;
25-08-2024;08:15:00;25-08-2024;08:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
25-08-2024;08:30:00;25-08-2024;08:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,526;kWh;Uitgelezen;
25-08-2024;08:30:00;25-08-2024;08:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
25-08-2024;08:45:00;25-08-2024;09:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,525;kWh;Uitgelezen;
25-08-2024;08:45:00;25-08-2024;09:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
25-08-2024;09:00:00;25-08-2024;09:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,539;kWh;Uitgelezen;
25-08-2024;09:00:00;25-08-2024;09:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
25-08-2024;09:15:00;25-08-2024;09:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,552;kWh;Uitgelezen;
25-08-2024;09:15:00;25-08-2024;09:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
25-08-2024;09:30:00;25-08-2024;09:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,550;kWh;Uitgelezen;
25-08-2024;09:30:00;25-08-2024;09:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
25-08-2024;09:45:00;25-08-2024;10:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,406;kWh;Uitgelezen;
25-08-2024;09:45:00;25-08-2024;10:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
25-08-2024;10:00:00;25-08-2024;10:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,222;kWh;Uitgelezen;
25-08-2024;10:00:00;25-08-2024;10:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
25-08-2024;10:15:00;25-08-2024;10:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,068;kWh;Uitgelezen;
25-08-2024;10:15:00;25-08-2024;10:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
25-08-2024;10:30:00;25-08-2024;10:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,033;kWh;Uitgelezen;
25-08-2024;10:30:00;25-08-2024;10:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,051;kWh;Uitgelezen;
25-08-2024;10:45:00;25-08-2024;11:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,000;kWh;Uitgelezen;
25-08-2024;10:45:00;25-08-2024;11:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,224;kWh;Uitgelezen;
25-08-2024;11:00:00;25-08-2024;11:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,008;kWh;Uitgelezen;
25-08-2024;11:00:00;25-08-2024;11:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,219;kWh;Uitgelezen;
25-08-2024;11:15:00;25-08-2024;11:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,000;kWh;Uitgelezen;
25-08-2024;11:15:00;25-08-2024;11:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,302;kWh;Uitgelezen;
25-08-2024;11:30:00;25-08-2024;11:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,000;kWh;Uitgelezen;
25-08-2024;11:30:00;25-08-2024;11:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,373;kWh;Uitgelezen;
25-08-2024;11:45:00;25-08-2024;12:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,000;kWh;Uitgelezen;
25-08-2024;11:45:00;25-08-2024;12:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,458;kWh;Uitgelezen;
25-08-2024;12:00:00;25-08-2024;12:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,000;kWh;Uitgelezen;
25-08-2024;12:00:00;25-08-2024;12:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,435;kWh;Uitgelezen;
25-08-2024;12:15:00;25-08-2024;12:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,070;kWh;Uitgelezen;
25-08-2024;12:15:00;25-08-2024;12:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,220;kWh;Uitgelezen;
25-08-2024;12:30:00;25-08-2024;12:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,122;kWh;Uitgelezen;
25-08-2024;12:30:00;25-08-2024;12:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,097;kWh;Uitgelezen;
25-08-2024;12:45:00;25-08-2024;13:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,185;kWh;Uitgelezen;
25-08-2024;12:45:00;25-08-2024;13:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,139;kWh;Uitgelezen;
25-08-2024;13:00:00;25-08-2024;13:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,016;kWh;Uitgelezen;
25-08-2024;13:00:00;25-08-2024;13:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,494;kWh;Uitgelezen;
25-08-2024;13:15:00;25-08-2024;13:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,000;kWh;Uitgelezen;
25-08-2024;13:15:00;25-08-2024;13:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,696;kWh;Uitgelezen;
25-08-2024;13:30:00;25-08-2024;13:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,000;kWh;Uitgelezen;
25-08-2024;13:30:00;25-08-2024;13:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,721;kWh;Uitgelezen;
25-08-2024;13:45:00;25-08-2024;14:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,000;kWh;Uitgelezen;
25-08-2024;13:45:00;25-08-2024;14:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,486;kWh;Uitgelezen;
25-08-2024;14:00:00;25-08-2024;14:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,017;kWh;Uitgelezen;
25-08-2024;14:00:00;25-08-2024;14:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,246;kWh;Uitgelezen;
25-08-2024;14:15:00;25-08-2024;14:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,025;kWh;Uitgelezen;
25-08-2024;14:15:00;25-08-2024;14:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,174;kWh;Uitgelezen;
25-08-2024;14:30:00;25-08-2024;14:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,000;kWh;Uitgelezen;
25-08-2024;14:30:00;25-08-2024;14:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,757;kWh;Uitgelezen;
25-08-2024;14:45:00;25-08-2024;15:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,000;kWh;Uitgelezen;
25-08-2024;14:45:00;25-08-2024;15:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,725;kWh;Uitgelezen;
25-08-2024;15:00:00;25-08-2024;15:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,000;kWh;Uitgelezen;
25-08-2024;15:00:00;25-08-2024;15:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,932;kWh;Uitgelezen;
25-08-2024;15:15:00;25-08-2024;15:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,130;kWh;Uitgelezen;
25-08-2024;15:15:00;25-08-2024;15:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,490;kWh;Uitgelezen;
25-08-2024;15:30:00;25-08-2024;15:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,036;kWh;Uitgelezen;
25-08-2024;15:30:00;25-08-2024;15:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,393;kWh;Uitgelezen;
25-08-2024;15:45:00;25-08-2024;16:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,010;kWh;Uitgelezen;
25-08-2024;15:45:00;25-08-2024;16:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,649;kWh;Uitgelezen;
25-08-2024;16:00:00;25-08-2024;16:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,000;kWh;Uitgelezen;
25-08-2024;16:00:00;25-08-2024;16:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,625;kWh;Uitgelezen;
25-08-2024;16:15:00;25-08-2024;16:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,000;kWh;Uitgelezen;
25-08-2024;16:15:00;25-08-2024;16:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,481;kWh;Uitgelezen;
